coin	hourly	change	granular	time_stamp
Synthetix Network Token	0.8	positive	luke warm (0-2%)	2021-06-27T20:00:06Z
Paxos Standard	0.3	positive	luke warm (0-2%)	2021-06-27T20:00:06Z
Enjin Coin	1	positive	luke warm (0-2%)	2021-06-27T20:00:06Z
Zilliqa	0.6	positive	luke warm (0-2%)	2021-06-27T20:00:06Z
Mdex	0.2	positive	luke warm (0-2%)	2021-06-27T20:00:06Z
XDC Network	1.8	positive	luke warm (0-2%)	2021-06-27T20:00:06Z
Basic Attention Token	-0.4	negative	chilly (-0-2%)	2021-06-27T20:00:06Z
Near	1.7	positive	luke warm (0-2%)	2021-06-27T20:00:06Z
Liquity USD	0.2	positive	luke warm (0-2%)	2021-06-27T20:00:06Z
HUSD	-0.1	negative	chilly (-0-2%)	2021-06-27T20:00:06Z
Stacks	-0	negative	neutral (0%)	2021-06-27T20:00:06Z
NEXO	0.5	positive	luke warm (0-2%)	2021-06-27T20:00:06Z
Bitcoin Gold	3.5	positive	warm (2-4%)	2021-06-27T20:00:06Z
Harmony	1.5	positive	luke warm (0-2%)	2021-06-27T20:00:06Z
Bancor Network Token	-0.1	negative	chilly (-0-2%)	2021-06-27T20:00:06Z
Horizen	1.7	positive	luke warm (0-2%)	2021-06-27T20:00:06Z
Decentraland	0.8	positive	luke warm (0-2%)	2021-06-27T20:00:06Z
Qtum	0.9	positive	luke warm (0-2%)	2021-06-27T20:00:06Z
Nano	0.4	positive	luke warm (0-2%)	2021-06-27T20:00:06Z
cUSDT	0.4	positive	luke warm (0-2%)	2021-06-27T20:00:06Z
DigiByte	0.8	positive	luke warm (0-2%)	2021-06-27T20:00:06Z
KuCoin Token	0.4	positive	luke warm (0-2%)	2021-06-27T20:00:06Z
Pirate Chain	-2.4	negative	cold (-2-4%)	2021-06-27T20:00:06Z
Ontology	0.9	positive	luke warm (0-2%)	2021-06-27T20:00:06Z
Fantom	1.6	positive	luke warm (0-2%)	2021-06-27T20:00:06Z
coin	hourly	change	granular	time_stamp
Bitcoin	0.2	positive	luke warm (0-2%)	2021-06-27T20:15:06Z
Ethereum	-0.2	negative	chilly (-0-2%)	2021-06-27T20:15:06Z
Tether	-0.1	negative	chilly (-0-2%)	2021-06-27T20:15:06Z
Binance Coin	-0.1	negative	chilly (-0-2%)	2021-06-27T20:15:06Z
Cardano	-0.1	negative	chilly (-0-2%)	2021-06-27T20:15:06Z
Dogecoin	-1	negative	chilly (-0-2%)	2021-06-27T20:15:06Z
XRP	-0.4	negative	chilly (-0-2%)	2021-06-27T20:15:06Z
USD Coin	0.1	positive	luke warm (0-2%)	2021-06-27T20:15:06Z
Polkadot	-0.1	negative	chilly (-0-2%)	2021-06-27T20:15:06Z
Binance USD	0	negative	neutral (0%)	2021-06-27T20:15:06Z
Bitcoin Cash	-0.1	negative	chilly (-0-2%)	2021-06-27T20:15:06Z
Litecoin	-0.1	negative	chilly (-0-2%)	2021-06-27T20:15:06Z
Uniswap	-0.1	negative	chilly (-0-2%)	2021-06-27T20:15:06Z
Solana	0.1	positive	luke warm (0-2%)	2021-06-27T20:15:06Z
Chainlink	0.2	positive	luke warm (0-2%)	2021-06-27T20:15:06Z
Polygon	-0.1	negative	chilly (-0-2%)	2021-06-27T20:15:06Z
Theta Network	-0	negative	neutral (0%)	2021-06-27T20:15:06Z
Wrapped Bitcoin	0	negative	neutral (0%)	2021-06-27T20:15:06Z
Stellar	-0.1	negative	chilly (-0-2%)	2021-06-27T20:15:06Z
Ethereum Classic	0.1	positive	luke warm (0-2%)	2021-06-27T20:15:06Z
Dai	-0.1	negative	chilly (-0-2%)	2021-06-27T20:15:06Z
Internet Computer	-1	negative	chilly (-0-2%)	2021-06-27T20:15:06Z
VeChain	0.3	positive	luke warm (0-2%)	2021-06-27T20:15:06Z
TRON	-0.2	negative	chilly (-0-2%)	2021-06-27T20:15:06Z
Filecoin	-0.3	negative	chilly (-0-2%)	2021-06-27T20:15:06Z
Shiba Inu	0.2	positive	luke warm (0-2%)	2021-06-27T20:15:06Z
Monero	0.4	positive	luke warm (0-2%)	2021-06-27T20:15:06Z
cUSDC	0.3	positive	luke warm (0-2%)	2021-06-27T20:15:06Z
EOS	0.3	positive	luke warm (0-2%)	2021-06-27T20:15:06Z
Amp	-0.4	negative	chilly (-0-2%)	2021-06-27T20:15:06Z
cDAI	0.3	positive	luke warm (0-2%)	2021-06-27T20:15:06Z
OKB	0.2	positive	luke warm (0-2%)	2021-06-27T20:15:06Z
Crypto.com Coin	-0.3	negative	chilly (-0-2%)	2021-06-27T20:15:06Z
Algorand	0.8	positive	luke warm (0-2%)	2021-06-27T20:15:06Z
Aave	-0.4	negative	chilly (-0-2%)	2021-06-27T20:15:06Z
Bitcoin SV	0.2	positive	luke warm (0-2%)	2021-06-27T20:15:06Z
Klaytn	-0.3	negative	chilly (-0-2%)	2021-06-27T20:15:06Z
Cosmos	0.3	positive	luke warm (0-2%)	2021-06-27T20:15:06Z
PancakeSwap	0.1	positive	luke warm (0-2%)	2021-06-27T20:15:06Z
Celsius Network	-0.1	negative	chilly (-0-2%)	2021-06-27T20:15:06Z
Terra	0.3	positive	luke warm (0-2%)	2021-06-27T20:15:06Z
Theta Fuel	-0.4	negative	chilly (-0-2%)	2021-06-27T20:15:06Z
cETH	-0.1	negative	chilly (-0-2%)	2021-06-27T20:15:06Z
NEO	-0.4	negative	chilly (-0-2%)	2021-06-27T20:15:06Z
IOTA	0.5	positive	luke warm (0-2%)	2021-06-27T20:15:06Z
Tezos	0.2	positive	luke warm (0-2%)	2021-06-27T20:15:06Z
FTX Token	-0	negative	neutral (0%)	2021-06-27T20:15:06Z
LEO Token	-0.2	negative	chilly (-0-2%)	2021-06-27T20:15:06Z
TerraUSD	-0	negative	neutral (0%)	2021-06-27T20:15:06Z
Maker	-0	negative	neutral (0%)	2021-06-27T20:15:06Z
Avalanche	-0.2	negative	chilly (-0-2%)	2021-06-27T20:15:06Z
SafeMoon	-0.4	negative	chilly (-0-2%)	2021-06-27T20:15:06Z
Huobi Token	-0.4	negative	chilly (-0-2%)	2021-06-27T20:15:06Z
BitTorrent	-0.1	negative	chilly (-0-2%)	2021-06-27T20:15:06Z
Hedera Hashgraph	0.2	positive	luke warm (0-2%)	2021-06-27T20:15:06Z
The Graph	0.4	positive	luke warm (0-2%)	2021-06-27T20:15:06Z
Decred	0.4	positive	luke warm (0-2%)	2021-06-27T20:15:06Z
Kusama	-0.2	negative	chilly (-0-2%)	2021-06-27T20:15:06Z
THORChain	-0.2	negative	chilly (-0-2%)	2021-06-27T20:15:06Z
TrueUSD	-0.1	negative	chilly (-0-2%)	2021-06-27T20:15:06Z
Waves	-0.3	negative	chilly (-0-2%)	2021-06-27T20:15:06Z
Huobi BTC	0.1	positive	luke warm (0-2%)	2021-06-27T20:15:06Z
Sushi	-0.1	negative	chilly (-0-2%)	2021-06-27T20:15:06Z
Compound	0.5	positive	luke warm (0-2%)	2021-06-27T20:15:06Z
Dash	0.5	positive	luke warm (0-2%)	2021-06-27T20:15:06Z
Chiliz	-0.1	negative	chilly (-0-2%)	2021-06-27T20:15:06Z
Telcoin	-0.8	negative	chilly (-0-2%)	2021-06-27T20:15:06Z
Elrond	0	negative	neutral (0%)	2021-06-27T20:15:06Z
Zcash	-0.7	negative	chilly (-0-2%)	2021-06-27T20:15:06Z
Quant	-1.6	negative	chilly (-0-2%)	2021-06-27T20:15:06Z
yearn.finance	-0.4	negative	chilly (-0-2%)	2021-06-27T20:15:06Z
Holo	-0.3	negative	chilly (-0-2%)	2021-06-27T20:15:06Z
Lido Staked Ether	0.1	positive	luke warm (0-2%)	2021-06-27T20:15:06Z
NEM	0.3	positive	luke warm (0-2%)	2021-06-27T20:15:06Z
Helium	0.2	positive	luke warm (0-2%)	2021-06-27T20:15:06Z
Synthetix Network Token	0.4	positive	luke warm (0-2%)	2021-06-27T20:15:06Z
Enjin Coin	0.8	positive	luke warm (0-2%)	2021-06-27T20:15:06Z
Paxos Standard	0.1	positive	luke warm (0-2%)	2021-06-27T20:15:06Z
Zilliqa	-0.1	negative	chilly (-0-2%)	2021-06-27T20:15:06Z
Mdex	-0.4	negative	chilly (-0-2%)	2021-06-27T20:15:06Z
XDC Network	1.1	positive	luke warm (0-2%)	2021-06-27T20:15:06Z
Basic Attention Token	-0.6	negative	chilly (-0-2%)	2021-06-27T20:15:06Z
Near	0.3	positive	luke warm (0-2%)	2021-06-27T20:15:06Z
Liquity USD	0.7	positive	luke warm (0-2%)	2021-06-27T20:15:06Z
HUSD	-0.3	negative	chilly (-0-2%)	2021-06-27T20:15:06Z
Stacks	-1	negative	chilly (-0-2%)	2021-06-27T20:15:06Z
Bitcoin Gold	0.8	positive	luke warm (0-2%)	2021-06-27T20:15:06Z
NEXO	0.4	positive	luke warm (0-2%)	2021-06-27T20:15:06Z
Harmony	0.8	positive	luke warm (0-2%)	2021-06-27T20:15:06Z
Bancor Network Token	-0.3	negative	chilly (-0-2%)	2021-06-27T20:15:06Z
Horizen	1	positive	luke warm (0-2%)	2021-06-27T20:15:06Z
Decentraland	0.3	positive	luke warm (0-2%)	2021-06-27T20:15:06Z
Qtum	0	negative	neutral (0%)	2021-06-27T20:15:06Z
Nano	0.2	positive	luke warm (0-2%)	2021-06-27T20:15:06Z
cUSDT	-0	negative	neutral (0%)	2021-06-27T20:15:06Z
DigiByte	0.6	positive	luke warm (0-2%)	2021-06-27T20:15:06Z
KuCoin Token	-0.1	negative	chilly (-0-2%)	2021-06-27T20:15:06Z
Pirate Chain	-0.3	negative	chilly (-0-2%)	2021-06-27T20:15:06Z
Fantom	1.1	positive	luke warm (0-2%)	2021-06-27T20:15:06Z
Ontology	-0.1	negative	chilly (-0-2%)	2021-06-27T20:15:06Z
coin	hourly	change	granular	time_stamp
Bitcoin	0.6	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
Ethereum	0.4	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
Tether	-0.1	negative	chilly (-0-2%)	2021-06-27T20:30:06Z
Binance Coin	0.2	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
Cardano	0.1	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
Dogecoin	-0.5	negative	chilly (-0-2%)	2021-06-27T20:30:06Z
XRP	0.8	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
USD Coin	0.3	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
Polkadot	0.3	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
Binance USD	0.2	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
Bitcoin Cash	0.3	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
Litecoin	0.3	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
Uniswap	0.5	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
Solana	0.8	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
Chainlink	0.7	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
Polygon	0.5	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
Theta Network	0.7	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
Wrapped Bitcoin	0.4	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
Stellar	1	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
Ethereum Classic	0.4	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
Dai	-0.1	negative	chilly (-0-2%)	2021-06-27T20:30:06Z
Internet Computer	-0.2	negative	chilly (-0-2%)	2021-06-27T20:30:06Z
VeChain	0.7	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
TRON	0.1	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
Filecoin	0.3	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
Shiba Inu	0.6	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
Monero	1.1	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
cUSDC	0.4	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
EOS	0.7	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
Amp	-0.1	negative	chilly (-0-2%)	2021-06-27T20:30:06Z
cDAI	0.5	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
OKB	0.8	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
Crypto.com Coin	0.6	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
Algorand	1	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
Aave	0.1	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
Bitcoin SV	0.4	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
Klaytn	0	negative	neutral (0%)	2021-06-27T20:30:06Z
Cosmos	0.6	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
PancakeSwap	0.4	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
Theta Fuel	3	positive	warm (2-4%)	2021-06-27T20:30:06Z
Celsius Network	0.3	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
Terra	0.2	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
cETH	0.1	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
NEO	0.3	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
IOTA	1.2	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
Tezos	0.5	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
FTX Token	0.4	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
LEO Token	-0.2	negative	chilly (-0-2%)	2021-06-27T20:30:06Z
TerraUSD	0.2	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
Maker	0.7	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
Avalanche	0.1	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
SafeMoon	0.5	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
Huobi Token	-0.1	negative	chilly (-0-2%)	2021-06-27T20:30:06Z
BitTorrent	0.4	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
Decred	2.8	positive	warm (2-4%)	2021-06-27T20:30:06Z
Hedera Hashgraph	0.4	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
The Graph	0.6	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
Kusama	0.4	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
THORChain	0.9	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
TrueUSD	0.2	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
Waves	-0	negative	neutral (0%)	2021-06-27T20:30:06Z
Huobi BTC	0.2	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
Compound	1.1	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
Sushi	0.4	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
Dash	0.9	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
Chiliz	0.5	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
Telcoin	-0.8	negative	chilly (-0-2%)	2021-06-27T20:30:06Z
Elrond	0.7	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
Zcash	-0.3	negative	chilly (-0-2%)	2021-06-27T20:30:06Z
Quant	-1.5	negative	chilly (-0-2%)	2021-06-27T20:30:06Z
yearn.finance	-0.1	negative	chilly (-0-2%)	2021-06-27T20:30:06Z
Holo	0.4	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
Lido Staked Ether	0.2	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
NEM	0.8	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
Helium	0.5	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
Synthetix Network Token	1	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
Enjin Coin	1.3	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
Paxos Standard	0.1	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
Zilliqa	0.5	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
XDC Network	0.4	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
Mdex	-0.1	negative	chilly (-0-2%)	2021-06-27T20:30:06Z
Basic Attention Token	-0	negative	neutral (0%)	2021-06-27T20:30:06Z
Near	0.6	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
Liquity USD	0.8	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
Bitcoin Gold	3.5	positive	warm (2-4%)	2021-06-27T20:30:06Z
HUSD	0	negative	neutral (0%)	2021-06-27T20:30:06Z
Stacks	-2.2	negative	cold (-2-4%)	2021-06-27T20:30:06Z
NEXO	0.6	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
Harmony	1.7	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
Bancor Network Token	-0	negative	neutral (0%)	2021-06-27T20:30:06Z
Horizen	1.2	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
Decentraland	0.5	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
Nano	1	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
Qtum	0.4	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
cUSDT	0.1	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
DigiByte	0.9	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
KuCoin Token	0.3	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
Pirate Chain	-0.1	negative	chilly (-0-2%)	2021-06-27T20:30:06Z
Fantom	0.7	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
Ontology	0.3	positive	luke warm (0-2%)	2021-06-27T20:30:06Z
coin	hourly	change	granular	time_stamp
Bitcoin	-0.1	negative	chilly (-0-2%)	2021-06-27T20:45:07Z
Ethereum	0	negative	neutral (0%)	2021-06-27T20:45:07Z
Tether	-0.1	negative	chilly (-0-2%)	2021-06-27T20:45:07Z
Binance Coin	0.1	positive	luke warm (0-2%)	2021-06-27T20:45:07Z
Cardano	-0.1	negative	chilly (-0-2%)	2021-06-27T20:45:07Z
Dogecoin	-0.4	negative	chilly (-0-2%)	2021-06-27T20:45:07Z
XRP	0.1	positive	luke warm (0-2%)	2021-06-27T20:45:07Z
USD Coin	0	negative	neutral (0%)	2021-06-27T20:45:07Z
Polkadot	-0.1	negative	chilly (-0-2%)	2021-06-27T20:45:07Z
Binance USD	-0.2	negative	chilly (-0-2%)	2021-06-27T20:45:07Z
Bitcoin Cash	-0	negative	neutral (0%)	2021-06-27T20:45:07Z
Litecoin	-0.2	negative	chilly (-0-2%)	2021-06-27T20:45:07Z
Uniswap	0	negative	neutral (0%)	2021-06-27T20:45:07Z
Solana	0.4	positive	luke warm (0-2%)	2021-06-27T20:45:07Z
Chainlink	0.2	positive	luke warm (0-2%)	2021-06-27T20:45:07Z
Polygon	0.3	positive	luke warm (0-2%)	2021-06-27T20:45:07Z
Theta Network	0.5	positive	luke warm (0-2%)	2021-06-27T20:45:07Z
Wrapped Bitcoin	0.1	positive	luke warm (0-2%)	2021-06-27T20:45:07Z
Stellar	0.7	positive	luke warm (0-2%)	2021-06-27T20:45:07Z
Ethereum Classic	0.2	positive	luke warm (0-2%)	2021-06-27T20:45:07Z
Dai	-0.1	negative	chilly (-0-2%)	2021-06-27T20:45:07Z
Internet Computer	0.4	positive	luke warm (0-2%)	2021-06-27T20:45:07Z
VeChain	-0.1	negative	chilly (-0-2%)	2021-06-27T20:45:07Z
Filecoin	0.2	positive	luke warm (0-2%)	2021-06-27T20:45:07Z
TRON	-0.1	negative	chilly (-0-2%)	2021-06-27T20:45:07Z
Shiba Inu	0.4	positive	luke warm (0-2%)	2021-06-27T20:45:07Z
Monero	-0	negative	neutral (0%)	2021-06-27T20:45:07Z
cUSDC	0.1	positive	luke warm (0-2%)	2021-06-27T20:45:07Z
EOS	-0.1	negative	chilly (-0-2%)	2021-06-27T20:45:07Z
Amp	0.2	positive	luke warm (0-2%)	2021-06-27T20:45:07Z
cDAI	0.1	positive	luke warm (0-2%)	2021-06-27T20:45:07Z
OKB	0.8	positive	luke warm (0-2%)	2021-06-27T20:45:07Z
Crypto.com Coin	0.3	positive	luke warm (0-2%)	2021-06-27T20:45:07Z
Algorand	0	negative	neutral (0%)	2021-06-27T20:45:07Z
Aave	-0.7	negative	chilly (-0-2%)	2021-06-27T20:45:07Z
Klaytn	-0.1	negative	chilly (-0-2%)	2021-06-27T20:45:07Z
Bitcoin SV	-0	negative	neutral (0%)	2021-06-27T20:45:07Z
Cosmos	-0.8	negative	chilly (-0-2%)	2021-06-27T20:45:07Z
PancakeSwap	0.1	positive	luke warm (0-2%)	2021-06-27T20:45:07Z
Theta Fuel	2.9	positive	warm (2-4%)	2021-06-27T20:45:07Z
Celsius Network	-0.2	negative	chilly (-0-2%)	2021-06-27T20:45:07Z
Terra	-0.1	negative	chilly (-0-2%)	2021-06-27T20:45:07Z
cETH	0.2	positive	luke warm (0-2%)	2021-06-27T20:45:07Z
NEO	-0.3	negative	chilly (-0-2%)	2021-06-27T20:45:07Z
IOTA	0.3	positive	luke warm (0-2%)	2021-06-27T20:45:07Z
Tezos	-0.3	negative	chilly (-0-2%)	2021-06-27T20:45:07Z
FTX Token	-0.3	negative	chilly (-0-2%)	2021-06-27T20:45:07Z
LEO Token	-0.7	negative	chilly (-0-2%)	2021-06-27T20:45:07Z
TerraUSD	-0	negative	neutral (0%)	2021-06-27T20:45:07Z
Maker	0.2	positive	luke warm (0-2%)	2021-06-27T20:45:07Z
Avalanche	-0.3	negative	chilly (-0-2%)	2021-06-27T20:45:07Z
SafeMoon	0.4	positive	luke warm (0-2%)	2021-06-27T20:45:07Z
Huobi Token	-0.4	negative	chilly (-0-2%)	2021-06-27T20:45:07Z
BitTorrent	1.4	positive	luke warm (0-2%)	2021-06-27T20:45:07Z
Decred	2.1	positive	warm (2-4%)	2021-06-27T20:45:07Z
Hedera Hashgraph	-0	negative	neutral (0%)	2021-06-27T20:45:07Z
The Graph	-0.6	negative	chilly (-0-2%)	2021-06-27T20:45:07Z
Kusama	-0.7	negative	chilly (-0-2%)	2021-06-27T20:45:07Z
THORChain	0.8	positive	luke warm (0-2%)	2021-06-27T20:45:07Z
TrueUSD	-0.1	negative	chilly (-0-2%)	2021-06-27T20:45:07Z
Waves	-0.3	negative	chilly (-0-2%)	2021-06-27T20:45:07Z
Huobi BTC	0.2	positive	luke warm (0-2%)	2021-06-27T20:45:07Z
Sushi	0.1	positive	luke warm (0-2%)	2021-06-27T20:45:07Z
Compound	0.3	positive	luke warm (0-2%)	2021-06-27T20:45:07Z
Dash	-0.1	negative	chilly (-0-2%)	2021-06-27T20:45:07Z
Chiliz	0.2	positive	luke warm (0-2%)	2021-06-27T20:45:07Z
Telcoin	-0.3	negative	chilly (-0-2%)	2021-06-27T20:45:07Z
Zcash	0.6	positive	luke warm (0-2%)	2021-06-27T20:45:07Z
Elrond	-0	negative	neutral (0%)	2021-06-27T20:45:07Z
Holo	4.9	positive	toasty (4-6%)	2021-06-27T20:45:07Z
yearn.finance	-0.2	negative	chilly (-0-2%)	2021-06-27T20:45:07Z
Quant	-2.1	negative	cold (-2-4%)	2021-06-27T20:45:07Z
Lido Staked Ether	-0	negative	neutral (0%)	2021-06-27T20:45:07Z
NEM	0.1	positive	luke warm (0-2%)	2021-06-27T20:45:07Z
Helium	0.5	positive	luke warm (0-2%)	2021-06-27T20:45:07Z
Synthetix Network Token	0.5	positive	luke warm (0-2%)	2021-06-27T20:45:07Z
Paxos Standard	-0.1	negative	chilly (-0-2%)	2021-06-27T20:45:07Z
Enjin Coin	0.6	positive	luke warm (0-2%)	2021-06-27T20:45:07Z
Zilliqa	0.4	positive	luke warm (0-2%)	2021-06-27T20:45:07Z
XDC Network	4.3	positive	toasty (4-6%)	2021-06-27T20:45:07Z
Mdex	-0.3	negative	chilly (-0-2%)	2021-06-27T20:45:07Z
Basic Attention Token	-0.2	negative	chilly (-0-2%)	2021-06-27T20:45:07Z
Near	0	negative	neutral (0%)	2021-06-27T20:45:07Z
Liquity USD	0.8	positive	luke warm (0-2%)	2021-06-27T20:45:07Z
Bitcoin Gold	3.6	positive	warm (2-4%)	2021-06-27T20:45:07Z
HUSD	0	negative	neutral (0%)	2021-06-27T20:45:07Z
Stacks	-0.6	negative	chilly (-0-2%)	2021-06-27T20:45:07Z
NEXO	-0.1	negative	chilly (-0-2%)	2021-06-27T20:45:07Z
Harmony	1.4	positive	luke warm (0-2%)	2021-06-27T20:45:07Z
Bancor Network Token	-0	negative	neutral (0%)	2021-06-27T20:45:07Z
Horizen	0.8	positive	luke warm (0-2%)	2021-06-27T20:45:07Z
Decentraland	0.7	positive	luke warm (0-2%)	2021-06-27T20:45:07Z
Nano	1.1	positive	luke warm (0-2%)	2021-06-27T20:45:07Z
Qtum	-0.5	negative	chilly (-0-2%)	2021-06-27T20:45:07Z
cUSDT	0	negative	neutral (0%)	2021-06-27T20:45:07Z
DigiByte	1.4	positive	luke warm (0-2%)	2021-06-27T20:45:07Z
Pirate Chain	0.8	positive	luke warm (0-2%)	2021-06-27T20:45:07Z
KuCoin Token	0.1	positive	luke warm (0-2%)	2021-06-27T20:45:07Z
Fantom	0.5	positive	luke warm (0-2%)	2021-06-27T20:45:07Z
Ontology	0.1	positive	luke warm (0-2%)	2021-06-27T20:45:07Z
coin	hourly	change	granular	time_stamp
Bitcoin	-0.7	negative	chilly (-0-2%)	2021-06-27T21:00:05Z
Ethereum	-0.5	negative	chilly (-0-2%)	2021-06-27T21:00:05Z
Tether	-0.1	negative	chilly (-0-2%)	2021-06-27T21:00:05Z
Binance Coin	-0.5	negative	chilly (-0-2%)	2021-06-27T21:00:05Z
Cardano	-0.7	negative	chilly (-0-2%)	2021-06-27T21:00:05Z
Dogecoin	-1	negative	chilly (-0-2%)	2021-06-27T21:00:05Z
XRP	0	negative	neutral (0%)	2021-06-27T21:00:05Z
USD Coin	-0.2	negative	chilly (-0-2%)	2021-06-27T21:00:05Z
Polkadot	-0.5	negative	chilly (-0-2%)	2021-06-27T21:00:05Z
Binance USD	-0.6	negative	chilly (-0-2%)	2021-06-27T21:00:05Z
Bitcoin Cash	-0.5	negative	chilly (-0-2%)	2021-06-27T21:00:05Z
Litecoin	-0.8	negative	chilly (-0-2%)	2021-06-27T21:00:05Z
Uniswap	-0.9	negative	chilly (-0-2%)	2021-06-27T21:00:05Z
Solana	-0.5	negative	chilly (-0-2%)	2021-06-27T21:00:05Z
Chainlink	-0.6	negative	chilly (-0-2%)	2021-06-27T21:00:05Z
Polygon	-0.4	negative	chilly (-0-2%)	2021-06-27T21:00:05Z
Theta Network	-0.4	negative	chilly (-0-2%)	2021-06-27T21:00:05Z
Wrapped Bitcoin	-0.3	negative	chilly (-0-2%)	2021-06-27T21:00:05Z
Stellar	-0	negative	neutral (0%)	2021-06-27T21:00:05Z
Ethereum Classic	-0.4	negative	chilly (-0-2%)	2021-06-27T21:00:05Z
Dai	-0.1	negative	chilly (-0-2%)	2021-06-27T21:00:05Z
Internet Computer	0.5	positive	luke warm (0-2%)	2021-06-27T21:00:05Z
VeChain	-0.9	negative	chilly (-0-2%)	2021-06-27T21:00:05Z
Filecoin	-0.4	negative	chilly (-0-2%)	2021-06-27T21:00:05Z
TRON	-0.7	negative	chilly (-0-2%)	2021-06-27T21:00:05Z
Shiba Inu	-0.1	negative	chilly (-0-2%)	2021-06-27T21:00:05Z
Monero	-1.2	negative	chilly (-0-2%)	2021-06-27T21:00:05Z
cUSDC	-0.1	negative	chilly (-0-2%)	2021-06-27T21:00:05Z
EOS	-0.6	negative	chilly (-0-2%)	2021-06-27T21:00:05Z
Amp	0.3	positive	luke warm (0-2%)	2021-06-27T21:00:05Z
cDAI	-0.1	negative	chilly (-0-2%)	2021-06-27T21:00:05Z
OKB	0.4	positive	luke warm (0-2%)	2021-06-27T21:00:05Z
